20:46:52: Executing task 'JvmComprehension.main()'...

> Task :compileJava
> Task :processResources NO-SOURCE
> Task :classes

> Task :JvmComprehension.main()
[0.009s][info][class,load] opened: C:\Program Files\Java\jdk-14.0.1\lib\modules
[4.066s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor4 source: __ClassDefiner__
[4.067s][info][class,load] java.io.ObjectInputStream$FieldValues source: jrt:/java.base
[4.068s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor5 source: __ClassDefiner__
[4.068s][info][class,load] java.rmi.dgc.Lease source: jrt:/java.rmi
[4.069s][info][class,load] java.rmi.dgc.VMID source: jrt:/java.rmi
[4.069s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor6 source: __ClassDefiner__
[4.071s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor7 source: __ClassDefiner__
[4.071s][info][class,load] sun.rmi.transport.DGCImpl$LeaseInfo source: jrt:/java.rmi
[4.072s][info][class,load] sun.rmi.transport.DGCImpl$1 source: jrt:/java.rmi
[4.072s][info][class,load] java.util.concurrent.FutureTask source: jrt:/java.base
[4.072s][info][class,load] java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask source: jrt:/java.base
[4.072s][info][class,load] java.util.concurrent.FutureTask$WaitNode source: jrt:/java.base
[4.072s][info][class,load] java.util.concurrent.Executors source: jrt:/java.base
[4.072s][info][class,load] java.util.concurrent.Executors$RunnableAdapter source: jrt:/java.base
[4.073s][info][class,load] sun.rmi.transport.SequenceEntry source: jrt:/java.rmi
[4.073s][info][class,load] java.util.concurrent.TimeUnit$1 source: jrt:/java.base
[4.073s][info][class,load] sun.rmi.server.MarshalOutputStream$1 source: jrt:/java.rmi
[4.073s][info][class,load] java.time.temporal.TemporalUnit source: shared objects file
[4.073s][info][class,load] java.time.temporal.ChronoUnit source: shared objects file
[4.074s][info][class,load] java.io.ObjectStreamClass$1 source: jrt:/java.base
[4.074s][info][class,load] java.io.ObjectStreamClass$MemberSignature source: jrt:/java.base
[4.074s][info][class,load] java.io.ObjectStreamClass$3 source: jrt:/java.base
[4.074s][info][class,load] java.util.concurrent.ForkJoinPool$ManagedBlocker source: jrt:/java.base
[4.074s][info][class,load] java.io.ObjectStreamClass$4 source: jrt:/java.base
[4.074s][info][class,load] java.util.concurrent.locks.AbstractQueuedSynchronizer$Node source: jrt:/java.base
[4.074s][info][class,load] java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode source: jrt:/java.base
[4.074s][info][class,load] java.io.ObjectStreamClass$5 source: jrt:/java.base
[4.075s][info][class,load] java.rmi.server.RemoteServer source: jrt:/java.rmi
[4.075s][info][class,load] java.rmi.server.Unreferenced source: jrt:/java.rmi
[4.075s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl source: jrt:/java.management.rmi
[4.076s][info][class,load] com.sun.jmx.remote.security.SubjectDelegator source: jrt:/java.management
[4.076s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$1 source: jrt:/java.management.rmi
[4.076s][info][class,load] javax.management.MBeanPermission source: jrt:/java.management
[4.076s][info][class,load] java.security.PermissionsHash source: jrt:/java.base
[4.076s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$2 source: jrt:/java.management.rmi
[4.076s][info][class,load] com.sun.jmx.remote.util.ClassLoaderWithRepository source: jrt:/java.management
[4.077s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$3 source: jrt:/java.management.rmi
[4.077s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$CombinedClassLoader source: jrt:/java.management.rmi
[4.077s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$CombinedClassLoader$ClassLoaderWrapper source: jrt:/java.management.rmi
[4.077s][info][class,load] com.sun.jmx.remote.internal.ServerCommunicatorAdmin source: jrt:/java.management
[4.077s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$RMIServerCommunicatorAdmin source: jrt:/java.management.rmi
[4.077s][info][class,load] com.sun.jmx.remote.internal.ServerCommunicatorAdmin$Timeout source: jrt:/java.management
[4.078s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bb9040 source: java.lang.invoke.LambdaForm
[4.079s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bb9440 source: java.lang.invoke.LambdaForm
[4.079s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bb8840 source: java.lang.invoke.LambdaForm
[4.080s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bb8c40 source: java.lang.invoke.LambdaForm
[4.080s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bd8040 source: java.lang.invoke.LambdaForm
[4.080s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bd8440 source: java.lang.invoke.LambdaForm
[4.081s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bd8840 source: java.lang.invoke.LambdaForm
[4.082s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl_Stub source: jrt:/java.management.rmi
[4.082s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bd8c40 source: java.lang.invoke.LambdaForm
[4.082s][info][class,load] java.rmi.MarshalledObject source: jrt:/java.rmi
[4.082s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bd9040 source: java.lang.invoke.LambdaForm
[4.082s][info][class,load] javax.security.auth.Subject source: jrt:/java.base
[4.082s][info][class,load] javax.management.InstanceNotFoundException source: jrt:/java.management
[4.083s][info][class,load] javax.management.MBeanException source: jrt:/java.management
[4.083s][info][class,load] javax.management.ReflectionException source: jrt:/java.management
[4.083s][info][class,load] javax.management.AttributeList source: jrt:/java.management
[4.083s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bd9440 source: java.lang.invoke.LambdaForm
[4.083s][info][class,load] javax.management.AttributeNotFoundException source: jrt:/java.management
[4.083s][info][class,load] javax.management.InvalidAttributeValueException source: jrt:/java.management
[4.083s][info][class,load] javax.management.InstanceAlreadyExistsException source: jrt:/java.management
[4.084s][info][class,load] javax.management.MBeanRegistrationException source: jrt:/java.management
[4.084s][info][class,load] javax.management.NotCompliantMBeanException source: jrt:/java.management
[4.084s][info][class,load] javax.management.IntrospectionException source: jrt:/java.management
[4.084s][info][class,load] javax.management.remote.NotificationResult source: jrt:/java.management
[4.084s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bdf840 source: java.lang.invoke.LambdaForm
[4.085s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bdfc40 source: java.lang.invoke.LambdaForm
[4.085s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bdf040 source: java.lang.invoke.LambdaForm
[4.085s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bdf440 source: java.lang.invoke.LambdaForm
[4.086s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bde840 source: java.lang.invoke.LambdaForm
[4.087s][info][class,load] jdk.internal.reflect.GeneratedConstructorAccessor2 source: __ClassDefiner__
[4.088s][info][class,load] javax.management.remote.JMXConnectionNotification source: jrt:/java.management
[4.089s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor8 source: __ClassDefiner__
[4.089s][info][class,load] sun.rmi.transport.DGCAckHandler source: jrt:/java.rmi
[4.090s][info][class,load] sun.rmi.transport.DGCAckHandler$$Lambda$97/0x0000000800bde440 source: sun.rmi.transport.DGCAckHandler
[4.090s][info][class,load] sun.rmi.transport.DGCAckHandler$1 source: jrt:/java.rmi
[4.093s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor9 source: __ClassDefiner__
[4.093s][info][class,load] java.io.UnsupportedEncodingException source: jrt:/java.base
[4.093s][info][class,load] java.util.stream.IntStream source: shared objects file
[4.096s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor10 source: __ClassDefiner__
[4.096s][info][class,load] javax.management.MalformedObjectNameException source: jrt:/java.management
[4.097s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$PrivilegedOperation source: jrt:/java.management.rmi
[4.100s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor11 source: __ClassDefiner__
[4.101s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$6 source: jrt:/java.management.rmi
[4.101s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$7 source: jrt:/java.management.rmi
[4.101s][info][class,load] com.sun.jmx.remote.util.OrderClassLoaders source: jrt:/java.management
[4.102s][info][class,load] javax.management.remote.rmi.RMIConnectionImpl$SetCcl source: jrt:/java.management.rmi
[4.102s][info][class,load] java.rmi.MarshalledObject$MarshalledObjectInputStream source: jrt:/java.rmi
[4.102s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor12 source: __ClassDefiner__
[4.103s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor13 source: __ClassDefiner__
[4.103s][info][class,load] java.lang.NumberFormatException source: jrt:/java.base
[4.104s][info][class,load] sun.reflect.misc.MethodUtil source: jrt:/java.base
[4.104s][info][class,load] sun.reflect.misc.MethodUtil$1 source: jrt:/java.base
[4.105s][info][class,load] jdk.internal.module.SystemModuleFinders$SystemModuleReader$$Lambda$98/0x0000000800bdcc40 source: jdk.internal.module.SystemModuleFinders$SystemModuleReader
[4.105s][info][class,load] java.security.AllPermissionCollection source: jrt:/java.base
[4.105s][info][class,load] sun.reflect.misc.Trampoline source: __JVM_DefineClass__
[4.106s][info][class,load] java.lang.UnsupportedOperationException source: jrt:/java.base
[4.106s][info][class,load] java.lang.reflect.InvocationTargetException source: jrt:/java.base
[4.106s][info][class,load] java.lang.IllegalAccessException source: jrt:/java.base
[4.107s][info][class,load] java.lang.reflect.AccessibleObject$$Lambda$99/0x0000000800bdb840 source: java.lang.reflect.AccessibleObject
[4.108s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor1 source: __ClassDefiner__
[4.108s][info][class,load] javax.management.openmbean.CompositeDataSupport source: jrt:/java.management
[4.109s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor14 source: __ClassDefiner__
[4.109s][info][class,load] javax.management.openmbean.OpenDataException source: jrt:/java.management
[4.110s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor15 source: __ClassDefiner__
[4.111s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor16 source: __ClassDefiner__
[4.111s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor17 source: __ClassDefiner__
[4.113s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor18 source: __ClassDefiner__
[4.113s][info][class,load] java.io.ObjectStreamException source: jrt:/java.base
[4.114s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor19 source: __ClassDefiner__
[4.116s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor20 source: __ClassDefiner__
[4.117s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor21 source: __ClassDefiner__
[4.129s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor22 source: __ClassDefiner__
[4.130s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor23 source: __ClassDefiner__
[4.131s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor24 source: __ClassDefiner__
[4.132s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor25 source: __ClassDefiner__
[4.133s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor2 source: __ClassDefiner__
[4.140s][info][class,load] com.sun.jmx.mbeanserver.Repository$ObjectNamePattern source: jrt:/java.management
[4.140s][info][class,load] java.util.Hashtable$EntrySet source: jrt:/java.base
[4.140s][info][class,load] javax.management.remote.rmi.RMIConnector$Util source: jrt:/java.management.rmi
[4.141s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor26 source: __ClassDefiner__
[4.148s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor3 source: __ClassDefiner__
[5.155s][info][class,load] javax.management.Attribute source: jrt:/java.management
[5.156s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor27 source: __ClassDefiner__
[5.157s][info][class,load] java.util.function.UnaryOperator source: jrt:/java.base
[5.158s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor28 source: __ClassDefiner__
[5.159s][info][class,load] jdk.internal.reflect.GeneratedSerializationConstructorAccessor29 source: __ClassDefiner__
[5.172s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor4 source: __ClassDefiner__
[6.166s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor5 source: __ClassDefiner__
[6.167s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor6 source: __ClassDefiner__
[6.168s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor7 source: __ClassDefiner__
[6.169s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor8 source: __ClassDefiner__
[6.170s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor9 source: __ClassDefiner__
[6.171s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor10 source: __ClassDefiner__
[6.173s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor11 source: __ClassDefiner__
[6.176s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor12 source: __ClassDefiner__
[6.177s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor13 source: __ClassDefiner__
[6.178s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor14 source: __ClassDefiner__
[6.180s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor15 source: __ClassDefiner__
[6.180s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor16 source: __ClassDefiner__
[6.181s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor17 source: __ClassDefiner__
[6.182s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor18 source: __ClassDefiner__
[6.183s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor19 source: __ClassDefiner__
[6.185s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor20 source: __ClassDefiner__
[6.185s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor21 source: __ClassDefiner__
[6.185s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor22 source: __ClassDefiner__
[6.188s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor23 source: __ClassDefiner__
[6.188s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor24 source: __ClassDefiner__
[6.189s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor25 source: __ClassDefiner__
[6.189s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor26 source: __ClassDefiner__
[6.190s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor27 source: __ClassDefiner__
[6.190s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor28 source: __ClassDefiner__
[6.190s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor29 source: __ClassDefiner__
[6.191s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor30 source: __ClassDefiner__
[8.177s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor31 source: __ClassDefiner__
[9.163s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor32 source: __ClassDefiner__
[9.164s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor33 source: __ClassDefiner__
[9.166s][info][class,load] jdk.internal.reflect.GeneratedMethodAccessor34 source: __ClassDefiner__
[10.131s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf2440 source: java.lang.invoke.LambdaForm
[10.131s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf2840 source: java.lang.invoke.LambdaForm
[10.133s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf2c40 source: java.lang.invoke.LambdaForm
[10.133s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf3040 source: java.lang.invoke.LambdaForm
[10.134s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf3440 source: java.lang.invoke.LambdaForm
[10.135s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf3840 source: java.lang.invoke.LambdaForm
[10.136s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bf3c40 source: java.lang.invoke.LambdaForm
[10.137s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLL source: jrt:/java.base
