1000 тестов каждого вида выборок, выборки генерируются заново в цикле
 №   | выборка, чел | последовательно | параллельно   | разность, сек | %
 5079| 10000000     | 0,9123625       | 0,6853949     | 0,2269676     | -24,9 
 5080| 10000000     | 0,9155375       | 0,6744896     | 0,2410479     | -26,3 
 5081| 10000000     | 1,0909817       | 0,4878812     | 0,6031005     | -55,3 
 5082| 10000000     | 0,9096976       | 0,6351947     | 0,2745029     | -30,2 
 5083| 10000000     | 0,9172843       | 0,6116017     | 0,3056826     | -33,3 
 5084| 10000000     | 0,9179939       | 0,6223853     | 0,2956086     | -32,2 
 5085| 10000000     | 0,9188795       | 0,6381789     | 0,2807006     | -30,5 
 5086| 10000000     | 0,9181201       | 0,6608712     | 0,2572489     | -28,0 
 5087| 10000000     | 0,9081122       | 0,6581383     | 0,2499739     | -27,5 
 5088| 10000000     | 1,0875243       | 0,5130250     | 0,5744993     | -52,8 
 5089| 10000000     | 0,9237724       | 0,6745409     | 0,2492315     | -27,0 
 5090| 10000000     | 0,9160412       | 0,6476624     | 0,2683788     | -29,3 
 5091| 10000000     | 0,9176969       | 0,6620486     | 0,2556483     | -27,9 
 5092| 10000000     | 1,0438871       | 0,6124352     | 0,4314519     | -41,3 
 5093| 10000000     | 0,9154861       | 0,6698790     | 0,2456071     | -26,8 
 5094| 10000000     | 0,9154890       | 0,6438963     | 0,2715927     | -29,7 
 5095| 10000000     | 1,3221425       | 0,4904970     | 0,8316455     | -62,9 
 5096| 10000000     | 0,9078945       | 0,6438280     | 0,2640665     | -29,1 
 5097| 10000000     | 0,9153482       | 0,6457965     | 0,2695517     | -29,4 
 5098| 10000000     | 0,8471355       | 0,3914732     | 0,4556623     | -53,8 
 5099| 10000000     | 1,2783283       | 0,5122545     | 0,7660738     | -59,9 
 5100| 10000000     | 1,3720878       | 0,6560861     | 0,7160017     | -52,2 
 5101| 10000000     | 0,9092428       | 0,6520508     | 0,2571920     | -28,3 
 5102| 10000000     | 0,9177170       | 0,6623805     | 0,2553365     | -27,8 
 5103| 10000000     | 0,9158848       | 0,6572576     | 0,2586272     | -28,2 
 5104| 10000000     | 0,9173361       | 0,6179595     | 0,2993766     | -32,6 
 5105| 10000000     | 0,9030103       | 0,6178630     | 0,2851473     | -31,6 
 5106| 10000000     | 0,9409935       | 0,6515379     | 0,2894556     | -30,8 
 5107| 10000000     | 0,9227842       | 0,6722531     | 0,2505311     | -27,1 
 5108| 10000000     | 0,9208266       | 0,6270834     | 0,2937432     | -31,9 
 5109| 10000000     | 0,9096062       | 0,6581682     | 0,2514380     | -27,6 
 5110| 10000000     | 0,9115057       | 0,6201640     | 0,2913417     | -32,0 
 5111| 10000000     | 0,9096448       | 0,6649133     | 0,2447315     | -26,9 
 5112| 10000000     | 0,9108596       | 0,4224857     | 0,4883739     | -53,6 
 5113| 10000000     | 0,9116316       | 0,6403022     | 0,2713294     | -29,8 
 5114| 10000000     | 0,9150129       | 0,6475474     | 0,2674655     | -29,2 
 5115| 10000000     | 0,9165326       | 0,6680906     | 0,2484420     | -27,1 
 5116| 10000000     | 0,9152044       | 0,6285620     | 0,2866424     | -31,3 
 5117| 10000000     | 1,1206147       | 0,5355813     | 0,5850334     | -52,2 
 5118| 10000000     | 0,8546526       | 0,4003578     | 0,4542948     | -53,2 
 5119| 10000000     | 0,8809514       | 0,4023818     | 0,4785696     | -54,3 
 5120| 10000000     | 0,9925992       | 0,5144474     | 0,4781518     | -48,2 
 5121| 10000000     | 1,0563485       | 0,6350880     | 0,4212605     | -39,9 
 5122| 10000000     | 0,9402778       | 0,4411313     | 0,4991465     | -53,1 
 5123| 10000000     | 0,8852777       | 0,6537101     | 0,2315676     | -26,2 
 5124| 10000000     | 0,9521201       | 0,4443468     | 0,5077733     | -53,3 
 5125| 10000000     | 0,9162801       | 0,4410115     | 0,4752686     | -51,9 
 5126| 10000000     | 0,8950450       | 0,4346161     | 0,4604289     | -51,4 
 5127| 10000000     | 0,8327529       | 0,3913881     | 0,4413648     | -53,0 
 5128| 10000000     | 1,3313786       | 0,4570780     | 0,8743006     | -65,7 
 5129| 10000000     | 0,9061605       | 0,4318766     | 0,4742839     | -52,3 
 5130| 10000000     | 1,2477633       | 0,4522078     | 0,7955555     | -63,8 
 5131| 10000000     | 1,2462733       | 0,5384187     | 0,7078546     | -56,8 
 5132| 10000000     | 0,9537280       | 0,5764936     | 0,3772344     | -39,6 
 5133| 10000000     | 1,0501493       | 0,7620593     | 0,2880900     | -27,4 
 5134| 10000000     | 0,8379869       | 0,4037680     | 0,4342189     | -51,8 
 5135| 10000000     | 0,9852976       | 0,7205387     | 0,2647589     | -26,9 
 5136| 10000000     | 0,9857852       | 0,4559274     | 0,5298578     | -53,7 
 5137| 10000000     | 0,9048487       | 0,4232035     | 0,4816452     | -53,2 
 5138| 10000000     | 0,9617688       | 0,5975527     | 0,3642161     | -37,9 
 5139| 10000000     | 0,8319848       | 0,4992077     | 0,3327771     | -40,0 
 5140| 10000000     | 0,8749867       | 0,4163609     | 0,4586258     | -52,4 
 5141| 10000000     | 1,1535039       | 0,4933206     | 0,6601833     | -57,2 
 5142| 10000000     | 1,0469762       | 0,5169149     | 0,5300613     | -50,6 
 5143| 10000000     | 1,0830498       | 0,5260623     | 0,5569875     | -51,4 
 5144| 10000000     | 0,9055216       | 0,6694687     | 0,2360529     | -26,1 
 5145| 10000000     | 0,9253528       | 0,6213863     | 0,3039665     | -32,8 
 5146| 10000000     | 0,9146879       | 0,6365090     | 0,2781789     | -30,4 
 5147| 10000000     | 1,1188771       | 0,8088882     | 0,3099889     | -27,7 
 5148| 10000000     | 1,3707469       | 0,6272362     | 0,7435107     | -54,2 
 5149| 10000000     | 0,9098777       | 0,6521165     | 0,2577612     | -28,3 
 5150| 10000000     | 0,9218004       | 0,6474932     | 0,2743072     | -29,8 
 5151| 10000000     | 0,9074431       | 0,6647276     | 0,2427155     | -26,7 
 5152| 10000000     | 0,9360672       | 0,6500246     | 0,2860426     | -30,6 
 5153| 10000000     | 0,9159575       | 0,6202472     | 0,2957103     | -32,3 
 5154| 10000000     | 0,9241677       | 0,6614358     | 0,2627319     | -28,4 
 5155| 10000000     | 0,9154862       | 0,6551872     | 0,2602990     | -28,4 
 5156| 10000000     | 0,9219693       | 0,6199210     | 0,3020483     | -32,8 
 5157| 10000000     | 0,9195600       | 0,6114685     | 0,3080915     | -33,5 
 5158| 10000000     | 1,0872985       | 0,5341208     | 0,5531777     | -50,9 
 5159| 10000000     | 0,9178925       | 0,6635770     | 0,2543155     | -27,7 
 5160| 10000000     | 0,9798994       | 0,5295414     | 0,4503580     | -46,0 
 5161| 10000000     | 0,9149003       | 0,6560695     | 0,2588308     | -28,3 
 5162| 10000000     | 0,9145013       | 0,6186971     | 0,2958042     | -32,3 
 5163| 10000000     | 0,9171058       | 0,4391606     | 0,4779452     | -52,1 
 5164| 10000000     | 0,9181320       | 0,6016372     | 0,3164948     | -34,5 
 5165| 10000000     | 1,2773177       | 0,4597225     | 0,8175952     | -64,0 
 5166| 10000000     | 0,9121100       | 0,6212187     | 0,2908913     | -31,9 
 5167| 10000000     | 0,8534014       | 0,4004371     | 0,4529643     | -53,1 
 5168| 10000000     | 0,9115678       | 0,6514000     | 0,2601678     | -28,5 
 5169| 10000000     | 1,0031957       | 0,5358876     | 0,4673081     | -46,6 
 5170| 10000000     | 1,3046887       | 0,4469676     | 0,8577211     | -65,7 
 5171| 10000000     | 0,9085901       | 0,6535862     | 0,2550039     | -28,1 
 5172| 10000000     | 0,9275798       | 0,6734891     | 0,2540907     | -27,4 
 5173| 10000000     | 0,9176795       | 0,6343659     | 0,2833136     | -30,9 
 5174| 10000000     | 0,9091214       | 0,6749274     | 0,2341940     | -25,8 
 5175| 10000000     | 0,9176875       | 0,6522667     | 0,2654208     | -28,9 
 5176| 10000000     | 0,9111100       | 0,6673200     | 0,2437900     | -26,8 
 5177| 10000000     | 0,9140831       | 0,6427945     | 0,2712886     | -29,7 
 5178| 10000000     | 0,9092249       | 0,6658475     | 0,2433774     | -26,8 
 5179| 10000000     | 0,9144121       | 0,6376198     | 0,2767923     | -30,3 
 5180| 10000000     | 0,9105793       | 0,6609168     | 0,2496625     | -27,4 
 5181| 10000000     | 0,9184598       | 0,6225158     | 0,2959440     | -32,2 
 5182| 10000000     | 0,9080102       | 0,6744450     | 0,2335652     | -25,7 
 5183| 10000000     | 0,9142232       | 0,6298609     | 0,2843623     | -31,1 
 5184| 10000000     | 0,9097653       | 0,6768024     | 0,2329629     | -25,6 
 5185| 10000000     | 0,9084871       | 0,5992408     | 0,3092463     | -34,0 
 5186| 10000000     | 1,0676430       | 0,4932255     | 0,5744175     | -53,8 
 5187| 10000000     | 1,3702541       | 0,6797798     | 0,6904743     | -50,4 
 5188| 10000000     | 0,9119609       | 0,6416696     | 0,2702913     | -29,6 
 5189| 10000000     | 0,9169010       | 0,6586268     | 0,2582742     | -28,2 
 5190| 10000000     | 0,9254701       | 0,6833948     | 0,2420753     | -26,2 
 5191| 10000000     | 0,9204724       | 0,6534012     | 0,2670712     | -29,0 
 5192| 10000000     | 0,9173825       | 0,6377251     | 0,2796574     | -30,5 
 5193| 10000000     | 0,9101584       | 0,6514495     | 0,2587089     | -28,4 
 5194| 10000000     | 0,9351340       | 0,6484394     | 0,2866946     | -30,7 
 5195| 10000000     | 0,9201155       | 0,6669506     | 0,2531649     | -27,5 
 5196| 10000000     | 0,9179788       | 0,6399303     | 0,2780485     | -30,3 
 5197| 10000000     | 0,9186788       | 0,6683576     | 0,2503212     | -27,2 
 5198| 10000000     | 0,9156421       | 0,6419098     | 0,2737323     | -29,9 
 5199| 10000000     | 0,9214225       | 0,6887785     | 0,2326440     | -25,2 
 5200| 10000000     | 0,9164818       | 0,6493951     | 0,2670867     | -29,1 
 5201| 10000000     | 0,9217259       | 0,6580025     | 0,2637234     | -28,6 
 5202| 10000000     | 0,9135883       | 0,6403139     | 0,2732744     | -29,9 
 5203| 10000000     | 1,1230523       | 0,5287894     | 0,5942629     | -52,9 
 5204| 10000000     | 0,9201025       | 0,6149392     | 0,3051633     | -33,2 
 5205| 10000000     | 0,9439003       | 0,6749191     | 0,2689812     | -28,5 
 5206| 10000000     | 1,0363376       | 0,5117746     | 0,5245630     | -50,6 
 5207| 10000000     | 0,9185349       | 0,6354722     | 0,2830627     | -30,8 
 5208| 10000000     | 1,1095564       | 0,4807862     | 0,6287702     | -56,7 
 5209| 10000000     | 1,0637108       | 0,5025518     | 0,5611590     | -52,8 
 5210| 10000000     | 0,9236089       | 0,6666715     | 0,2569374     | -27,8 
 5211| 10000000     | 0,9190159       | 0,6517526     | 0,2672633     | -29,1 
 5212| 10000000     | 0,9160285       | 0,6294496     | 0,2865789     | -31,3 
 5213| 10000000     | 0,9037420       | 0,6177148     | 0,2860272     | -31,6 
 5214| 10000000     | 0,9245393       | 0,6796993     | 0,2448400     | -26,5 
 5215| 10000000     | 0,9144080       | 0,6288106     | 0,2855974     | -31,2 
 5216| 10000000     | 0,9076937       | 0,6774112     | 0,2302825     | -25,4 
 5217| 10000000     | 0,9154778       | 0,6198412     | 0,2956366     | -32,3 
 5218| 10000000     | 0,9187603       | 0,6627181     | 0,2560422     | -27,9 
 5219| 10000000     | 0,9167970       | 0,6249434     | 0,2918536     | -31,8 
 5220| 10000000     | 0,9168574       | 0,6752919     | 0,2415655     | -26,3 
 5221| 10000000     | 0,9140465       | 0,6221651     | 0,2918814     | -31,9 
 5222| 10000000     | 0,9158763       | 0,6751267     | 0,2407496     | -26,3 
 5223| 10000000     | 0,9137510       | 0,6332111     | 0,2805399     | -30,7 
 5224| 10000000     | 0,9168230       | 0,4287534     | 0,4880696     | -53,2 
 5225| 10000000     | 0,9157802       | 0,6414095     | 0,2743707     | -30,0 
 5226| 10000000     | 0,8802906       | 0,4357939     | 0,4444967     | -50,5 
 5227| 10000000     | 1,0125948       | 0,4723046     | 0,5402902     | -53,4 
 5228| 10000000     | 1,0340400       | 0,4831068     | 0,5509332     | -53,3 
 5229| 10000000     | 1,1010741       | 0,4842209     | 0,6168532     | -56,0 
 5230| 10000000     | 1,0758168       | 0,5043744     | 0,5714424     | -53,1 
 5231| 10000000     | 0,9233442       | 0,6221148     | 0,3012294     | -32,6 
 5232| 10000000     | 0,9018359       | 0,6043895     | 0,2974464     | -33,0 
 5233| 10000000     | 1,0240575       | 0,5313295     | 0,4927280     | -48,1 
 5234| 10000000     | 1,0388385       | 0,5027956     | 0,5360429     | -51,6 
 5235| 10000000     | 0,9128754       | 0,6303799     | 0,2824955     | -30,9 
 5236| 10000000     | 0,9179373       | 0,6524633     | 0,2654740     | -28,9 
 5237| 10000000     | 0,9178193       | 0,6349209     | 0,2828984     | -30,8 
 5238| 10000000     | 0,9209792       | 0,6704459     | 0,2505333     | -27,2 
 5239| 10000000     | 0,9133031       | 0,6144768     | 0,2988263     | -32,7 
 5240| 10000000     | 0,9175560       | 0,6629155     | 0,2546405     | -27,8 
 5241| 10000000     | 0,9139616       | 0,6257631     | 0,2881985     | -31,5 
 5242| 10000000     | 0,9215520       | 0,6781796     | 0,2433724     | -26,4 
 5243| 10000000     | 0,9136492       | 0,6367139     | 0,2769353     | -30,3 
 5244| 10000000     | 0,9184817       | 0,6842816     | 0,2342001     | -25,5 
 5245| 10000000     | 0,9165140       | 0,6515739     | 0,2649401     | -28,9 
 5246| 10000000     | 0,9188961       | 0,6221452     | 0,2967509     | -32,3 
 5247| 10000000     | 0,9141153       | 0,6254299     | 0,2886854     | -31,6 
 5248| 10000000     | 0,9159386       | 0,6136421     | 0,3022965     | -33,0 
 5249| 10000000     | 0,9165372       | 0,6207264     | 0,2958108     | -32,3 
 5250| 10000000     | 1,3151051       | 0,5568894     | 0,7582157     | -57,7 
 5251| 10000000     | 0,9091776       | 0,6580243     | 0,2511533     | -27,6 
 5252| 10000000     | 0,9174527       | 0,6593724     | 0,2580803     | -28,1 
 5253| 10000000     | 0,9376696       | 0,4413258     | 0,4963438     | -52,9 
 5254| 10000000     | 0,8628598       | 0,4219559     | 0,4409039     | -51,1 
 5255| 10000000     | 0,9335775       | 0,6310822     | 0,3024953     | -32,4 
 5256| 10000000     | 0,9150059       | 0,4216283     | 0,4933776     | -53,9 
 5257| 10000000     | 0,9125138       | 0,6566695     | 0,2558443     | -28,0 
 5258| 10000000     | 0,9212082       | 0,4355815     | 0,4856267     | -52,7 
 5259| 10000000     | 1,0890588       | 0,5440835     | 0,5449753     | -50,0 
 5260| 10000000     | 0,9142312       | 0,6243958     | 0,2898354     | -31,7 
 5261| 10000000     | 0,9138173       | 0,6328042     | 0,2810131     | -30,8 
 5262| 10000000     | 0,9048166       | 0,6577513     | 0,2470653     | -27,3 
 5263| 10000000     | 0,9136129       | 0,6148160     | 0,2987969     | -32,7 
 5264| 10000000     | 0,9097958       | 0,6685199     | 0,2412759     | -26,5 
 5265| 10000000     | 0,9128951       | 0,6294517     | 0,2834434     | -31,0 
 5266| 10000000     | 0,9085028       | 0,6809880     | 0,2275148     | -25,0 
 5267| 10000000     | 0,9167232       | 0,6297028     | 0,2870204     | -31,3 
 5268| 10000000     | 0,9052924       | 0,6684402     | 0,2368522     | -26,2 
 5269| 10000000     | 0,9170780       | 0,6318394     | 0,2852386     | -31,1 
 5270| 10000000     | 0,9066181       | 0,4343063     | 0,4723118     | -52,1 
 5271| 10000000     | 0,9151323       | 0,4264022     | 0,4887301     | -53,4 
 5272| 10000000     | 0,8345822       | 0,3884286     | 0,4461536     | -53,5 
 5273| 10000000     | 0,9935543       | 0,5205810     | 0,4729733     | -47,6 
 5274| 10000000     | 0,8554213       | 0,4119498     | 0,4434715     | -51,8 
 5275| 10000000     | 1,2227944       | 0,4671462     | 0,7556482     | -61,8 
 5276| 10000000     | 0,9169463       | 0,6108570     | 0,3060893     | -33,4 
 5277| 10000000     | 0,9083935       | 0,6430823     | 0,2653112     | -29,2 
 5278| 10000000     | 0,9331053       | 0,7258934     | 0,2072119     | -22,2 
 5279| 10000000     | 0,9042090       | 0,6411427     | 0,2630663     | -29,1 
 5280| 10000000     | 0,9092391       | 0,6167369     | 0,2925022     | -32,2 
 5281| 10000000     | 0,9092430       | 0,4415696     | 0,4676734     | -51,4 
 5282| 10000000     | 0,8724891       | 0,4061203     | 0,4663688     | -53,5 
 5283| 10000000     | 0,9365782       | 0,4235822     | 0,5129960     | -54,8 
 5284| 10000000     | 0,9167322       | 0,6779731     | 0,2387591     | -26,0 
 5285| 10000000     | 0,8911431       | 0,4224664     | 0,4686767     | -52,6 
 5286| 10000000     | 1,1494550       | 0,4966963     | 0,6527587     | -56,8 
 5287| 10000000     | 1,0636056       | 0,5002946     | 0,5633110     | -53,0 
 5288| 10000000     | 0,9233333       | 0,6756622     | 0,2476711     | -26,8 
 5289| 10000000     | 1,0776651       | 0,4887374     | 0,5889277     | -54,6 
 5290| 10000000     | 0,9237456       | 0,6576820     | 0,2660636     | -28,8 
 5291| 10000000     | 0,9143373       | 0,6479422     | 0,2663951     | -29,1 
 5292| 10000000     | 0,9078775       | 0,6725967     | 0,2352808     | -25,9 
 5293| 10000000     | 0,9171462       | 0,6208680     | 0,2962782     | -32,3 
 5294| 10000000     | 0,9161713       | 0,6713186     | 0,2448527     | -26,7 
 5295| 10000000     | 0,9148696       | 0,6332928     | 0,2815768     | -30,8 
 5296| 10000000     | 0,9156178       | 0,6731328     | 0,2424850     | -26,5 
 5297| 10000000     | 0,9132676       | 0,6318576     | 0,2814100     | -30,8 
 5298| 10000000     | 0,9129036       | 0,6895338     | 0,2233698     | -24,5 
 5299| 10000000     | 0,9142151       | 0,6292361     | 0,2849790     | -31,2 
 5300| 10000000     | 0,9370885       | 0,6702166     | 0,2668719     | -28,5 
